title,subtitle,,
"Campeonato ""Mineirón"": Estadual tem um time de gringos; confira a seleção!","Competição tem jogadores vindos bem além das fronteiras do Brasil. Tem atleta que é vizinho, outro que teve que atravessar o Atlântico, e até alguns que viraram a ""casaca""",,
Trintões da Vila viram apostas do Santos na busca pelo título paulista ,"Renato (36), Elano (34), Ricardo Oliveira (35) e Vanderlei (31) são os jogadores mais velhos e mais experientes do elenco do Peixe, que estreia no Paulistão neste sábado",,
"Curioso para ver Pato, Hiddink avisa: ""Vou ajudá-lo a dar o próximo passo""","Sem dar uma previsão para a estreia do brasileiro, técnico diz que Pato chega em um momento em que a equipe precisa de atacantes: ""A luz verde foi dada para contratá-lo""",,
Ronaldinho é titular e dá assistência em vitória do Barcelona de Guayaquil,"Brasileiro veste a camisa 91 e é ovacionado pela torcida em sua única partida pelo clube, durante ""Noite Amarela"", jogo festivo contra o Universidad San Martín, do Peru",,
"Serena erra muito, Kerber surpreende e é campeã do Aberto da Austrália","Alemã mostra coragem desde o princípio, resiste à força da atual número 1 do mundo em momento decisivo no terceiro set, e impede americana de igualar Steffi Graf",,
"De volta para casa, Paulo Baier é apresentado pelo São Luiz de Ijuí",Meia de 41 anos esteve no 19 de Outubro e recebeu apoio da torcida,,
"Em meio à polêmica interdição, Fla não concentra antes do início do Carioca","Após episódios com punição, diretoria dá voto de confiança ao grupo e jogadores se apresentam somente para o almoço neste sábado. Clássicos devem ser exceção",,
"Após Corinthians travar ida com multa, Clarissa é liberada e estreia na Turquia","Confederação Brasileira de Basquete (CBB) dá baixa no contrato da jogadora, e ela estreia pelo turco Orduspor Basketbol, de Ordu, neste sábado, às 10h, contra o YDU ",,
"Rico de novo, Palmeiras almeja era de títulos à la anos 90; veja semelhanças","Patrocinadores atuais ajudam clube a se reerguer e levam a diretoria a acreditar que os próximos anos serão marcados na história com conquistas, como foi a era Parmalat",,
"Jubal rescinde com o Santos para jogar no Arouca, de Portugal","Zagueiro de 22 anos sai de graça do Peixe, que receberá 50% do valor de uma futura venda. Ele disputou 23 jogos com a camisa do Alvinegro",,
Mundial de Bowl: Bob Burnquist e Sandro Dias se garantem nas semi,Veteranos fazem bonito na fase de classificação e avançam às semifinais da etapa do Rio de Janeiro do Circuito Mundial de Skate Bowl,,
Tite diz torcer por Pato no Chelsea: “Que ele consiga amadurecer”,Técnico acredita que jogador dará salto de qualidade na carreira quando conseguir treinar e jogar no mesmo ritmo. Atacante assinou contrato nesta sexta-feira,,
Roraimense 2016 terá apenas quatro times e ausência de cartolas jogadores,"Menor estadual do Brasil terá Atlético-RR, Baré, Náutico-RR e São Raimundo-RR. GAS e Rio Negro-RR, conhecidos por seus dirigentes que são atletas, desistem",,
"Sondado pelo futebol francês, Jackson renova com o Inter por mais dois anos","Monaco e Lyon haviam demonstrado interesse no jogador, mas não fizeram ofertas",,
"TJD concede liminar, e Bota e outros quatro clubes disputarão o Carioca","Alvinegro enfrentará Bangu em São Januário. Além deles, Cabofriense, América e Bonsucesso atuarão no estadual mesmo sem Certidões Negativas de Débito",,
Tecnologia ajuda pivô dos Pistons a corrigir o pior lance-livre da NBA,"Selecionado para o All-Star Game, Andre Drummond acerta sete em 12 tentativas na quarta-feira Novo teste será nesta sexta-feira, contra os Cavs, às 22h30 (de Brasília)",,
"Vetado de pegar Guangzhou, Elkeson revela jogo duro do clube em negócio","Com cláusula que o proíbe de enfrentar ex-time em 2016, atacante diz que Conca segue craque do Shanghai e cita resistência de presidente: 'Levou tempo para aceitar'",,
Barueri perde prazo de inscrição e desiste de disputar 1ª rodada da A3,"Em nota oficial, clube culpa gestores pelo problema burocrático e confirma W.O. na partida contra o Primavera, que seria domingo. Meta é regularizar no jogo seguinte",,
"Em nota oficial, CBF nega que tenha intenção de extinguir Brasileiro Série D ","Entidade diz que ""não há movimentação neste sentido"". Presidente de Federação de MS havia revelado proposta de inclusão direta dos campeões estaduais na Série C",,
MP-RJ abre inquérito para investigar contratos do COB com intermediárias,Promotores suspeitam de irregularidades em negócios do Comitê com empresas na terceirização de serviços, COB se diz à disposição para esclarecimentos necessários,
"Argel promove destaque do Inter na Copinha: ""Tem o perfume do gol""",Técnico observa jovens e promete oportunidades no Gauchão e Primeira Liga,,
Mineirinho divulga vídeo de cerimônia de casamento com Patricia Eicke,"Edição mostra bastidores, depoimentos dos noivos e imagens da festa de união do campeão mundial com a empresária, realizada no último dia 23, em Florianópolis",,
"No Equador, Ronaldinho Gaúcho veste a camisa do Barcelona de Guayaquil","Craque brasileiro é a estrela da ""Noite Amarela"", partida comemorativa que o time equatoriano disputará contra o peruano San Martin",,
Pato resolve detalhes burocráticos e é confirmado como jogador do Chelsea,Atacante do Corinthians assina contrato por empréstimo até o meio do ano,,
"Cuecas com frases divertidas vestem RB Brasil no Paulista: ""Na cara do gol""","Parceria entre clube e grife rendem situação inusitada; contra o São Paulo, sábado, ",,
"Colecionador diz ter 8 mil camisas de times de futebol: ""Valor sentimental""","Jornalista goiano Yuri Rincón estima já ter gastado pelo menos R$ 500 mil com a coleção; se fosse vestir uma peça por dia, ele precisaria de 16 anos para usar todas ",,
Prefeito minimiza aumento e diz que gastos são menores que em Londres,"Após novo aumento na Matriz dos Jogos do Rio, Eduardo Paes afirma que o dinheiro público investido em todas as arenas é menor que preço do Estádio Olímpico de 2012",,
Chuva derruba muro na arquibancada do Arruda e paralisa treino do Santa,Uma parte da proteção da arquibancada inferior do estádio do Arruda desabou com os ventos fortes, Mau tempo fez com que Marcelo Martelotte parasse movimentação,
Ao vivo: confira as partidas com transmissão de TV no fim de semana,Destaque para as estreias de vários campeonatos estaduais pelo país,,
Corinthians anuncia patrocínio e quer camisa mais valiosa: R$ 60 milhões,"Clube apresenta site de palpites como novo parceiro – marca ficará no espaço da omoplata. Com novos acordos, expectativa é de superar números do Palmeiras",,
Bruno Henrique agradece ao Goiás ,"Atacante de 25 anos é aprovado nos exames médicos, fecha com o Wolfsburg e envia mensagem ao clube e aos esmeraldinos após bom desempenho no clube em 2015",,
"Prefeitura alega ""risco de desastre"" ","Flamengo diz que apresentou todos laudos para realização da partida, marcada para as 19h30, no estádio do América. Dirigente rubro contesta e fala em apelo ao prefeito",,
Federico Gino assina contrato com ,Jogador uruguaio acerta desvinculação com o Defensor e últimos detalhes no CT do Cruzeiro. Argentino está em Belo Horizonte para realizar exames médicos,,
"Fora da lista, Cristian e Mendoza serão emprestados pelo Corinthians",Tite conversou com os jogadores e explicou que não vai utilizá-los no Campeonato Paulista e na Libertadores. Timão aguarda clubes interessados,,
Joel questiona aplausos a bilhetes ,Técnico lamenta diferença de tratamento em relação a técnicos estrangeiros e ,,
Neymar desmente repórter sobre,"Ao lado do pai, craque do Barcelona cobra afirmação de Manolo Lama, da Cope",,
Galo encaminha saída de Giovanni Augusto e André para o Corinthians,"Clube vai receber 4,5 milhões de euros por 50% dos direitos do meio-campo e para liberar atacante em definitivo ",,
"Bellator diz ter interesse em conversar com Wanderlei Silva ""muito em breve""","Presidente do evento, que é concorrente do UFC, diz que o ""Cachorro Louco"" é uma lenda em atividade, e que nome que interessaria para lutas no Japão ou nos EUA",,
"Palmeiras apresenta nova camisa, e Nobre comenta patrocínio histórico",Maior acordo da história do futebol brasileiro vai render ao Verdão R$ 58 milhões em 2016. Presidente do clube fala em era de bonança,,
"Sem Malcom, Corinthians fecha lista de 22 inscritos para o Paulistão",Atacante negocia com o Bordeaux e fica fora de primeira relação para o estadual. Reforços que vieram do Bragantino também são deixados de lado,,
Tiago leva inspiração na pele para colher o fruto da titularidade no Galo,Zagueiro sai na frente com Diego Aguirre e joga como titular no primeiro jogo oficial do ano,,
"À espera de chance fora do Flamengo, Jonas está a caminho da Ponte Preta","Empréstimo para a Macaca até o fim do ano está encaminhado; após perder espaço no Rubro-Negro, volante busca opções para ter sequência na atual temporada",,
"""Papa títulos"", Durval celebra nova chance de levantar taça pelo Sport","Com 11 títulos de campeonatos regionais na carreira, quatro deles pelo Leão, zagueiro passou em branco em 2015: ""Estadual é bom porque é a rivalidade local""",,
"Ex-F1, Eddie Irvine libera mansão de R$ 17 milhões para aluguel; veja fotos",Propriedade de quase 500m² tem vizinhos famosos como Bono Vox e The Edge.,,
"Sem Rubinho presente, torcedores do Fla e do Flu protestam contra a Ferj ","Encontro já estava marcado, mas foi esvaziado pela autorização da CBF para a realização do torneio na noite de quinta-feira. Policiamento foi reforçado na entidade",,
Santos contrata meia destaque da Copinha para a equipe sub-20,"Ewerton, de 18 anos, assinou contrato até 31 de dezembro de 2017. Ele foi destaque do Primavera-SP na disputa da Copa São Paulo de Futebol Júnior",,
Da Primeira Liga ao Brasileirão: Gilvan revela intenção de Liga ser nacional,"Dirigentes se reúnem em Belo Horizonte, comemoram aprovação da CBF, discutem próximo ano e creem que grupo pode organizar principal torneio nacional no futuro",,
Kelly Slater salva uma mulher e ,"Campeão mundial 11 vezes, americano foi para o mar analisar as condições das ondas e viu a dupla em perigo. Ele não hesitou e conseguiu tirá-los da água",,
"Sem CNDs, Botafogo entra na Justiça para garantir participação no Carioca","Em situação irregular para disputar competições no país desde que a MP do Futebol foi sancionada, Alvinegro busca liminar no TJD, que deve responder ainda nesta sexta",,
"Carnaval, Rolling Stones: tudo, menos futebol, em fevereiro no Maracanã","Estádio ainda não tem previsão para ser entregue ao comitê do Rio 2016, ",,
"Com Síria em guerra e sem apoio, salva-vidas se vira para nadar no Rio ","Azad Al-barazi, de 28 anos, representou o país em Londres 2012 e com o conflito em curso perdeu o financiamento do comitê olímpico sírio; ele é salva-vidas e bombeiro",,
"Internazionale contrata Eder, do Sampdoria: ""Feliz após tanto sacrifício"" ","Atacante naturalizado italiano é o quinto nascido no Brasil a integrar time ""nerazzurro""",,
"Marcelinho fala tudo: recado para Luxa, choro e injustiça na Seleção",Ex-jogador diz que não guarda mágoa de Vanderlei Luxemburgo e afirma que,,
"Com ""leão no braço"", Marinho garante adaptação e se diz pronto para estreia ","Novo reforço do Vitória, atacante tem leão tatuado em um dos braços. Mesmo com somente um treinamento no novo clube, jogador se coloca à disposição para jogar",,
"Sem evolução no quadro, Canavarros segue internado em estado grave","Segundo boletim médico divulgado pelo XV de Piracicaba na manhã desta sexta-feira, lateral-direito que sofreu mal súbito em treino continua em coma induzido no Emcor ",,
Trintão e candidato a capitão: Michel Bastos tenta provar que pode ser líder,"Único do time titular com mais de 30 anos, com uma Copa no currículo e capitão em amistoso, meia desafia próprio comportamento para comandar o novo São Paulo",,
"Com foco em vaga, Jade abdica de Carnaval: ""Causa muito importante""","Ginasta diz que oportunidade de estar nos Jogos é única e ressalta determinação da equipe feminina na luta por classificação: ""Muita gente querendo coisas positivas""",,
"Vai, Baixinho! Romário completa 50 anos e celebra data: ""Muitas alegrias""",Ex-jogador posta foto com momentos de glória da carreira e agradece aos fãs ,,
