title,subtitle
"Elogiado por Mancini, Nathan celebra:","Zagueiro titular na estreia da Chape na Primeira Liga avalia seu desempenho diante do Joinville e rechaça ideia de time titular e reserva: ""Muito chão para varrer ainda"""
Atlético decepciona e empata com Alavés em jogo com troca de cuspes,Godín e brasileiro Deyverson se desentendem e protagonizam cenas lamentáveis. Time treinado por Diego Simeone joga mal e pode ver Real Madrid abrir dez pontos
"Com mudanças, Palmeiras relaciona 22 atletas para amistoso na arena","Arouca, Hyoran, Keno e Alecsandro ficam fora da lista. Duelo contra a Ponte Preta será o último antes da estreia no Paulistão"
Ferj consulta concessionária sobre as semi e finais da Taça GB no Maracanã,"Federação aguarda em até 72h uma resposta sobre a viabilidade de utilizar o estádio a partir do dia 25 de fevereiro, data da primeira semifinal"
Fellipe Bastos está fora da estreia do Corinthians no Campeonato Paulista,"Timão não consegue inscrever o volante para a primeira rodada do Estadual. Camacho é o provável substituto contra o São Bento, sábado, em Sorocaba"
"UFC Denver, com quatro brasileiros, define próxima rival de Amanda Nunes","Valentina Shevchenko e Julianna Peña fazem a luta principal na capital do Colorado, que ainda terá Raphael Assunção, Henrique Frankenstein, Marcos Pezão e Pantoja"
Palmeirense Raphael Veiga visita a arena e relembra tempo de torcedor,"Em casa no antigo estádio Palestra Itália, meia contrato pelo Verdão neste ano cita promessa do avô e se empolga com futuro no Verdão: ""É um sonho realizado"""
"Em evento no estádio do Palmeiras, CBF apresenta novo patrocinador","Partida na arena do Verdão celebra encerramento do ""CBF School"", clínica promovida pela entidade para crianças de 7 a 15 anos"
"Jadson faz contraproposta, aguarda uma resposta e acelera o Corinthians",Timão e jogador ainda buscam acordo financeiro e pelo tempo de contrato; atleta quer abrir espaço para outros interessados caso a negociação se arraste semana que vem
"Ex-Bota, Gilberto tenta liberação da Fiorentina para acertar com Vasco","Lateral-direito ficaria até o fim do ano por empréstimo em São Januário, mas há outros clubes concorrentes"
"Sexto reforço, Bruno Cortez assina com o Grêmio por uma temporada",Lateral-esquerdo acertou rescisão com o São Paulo e foi anunciado neste sábado
