title,subtitle
Comentaristas avaliam escolhas de Felipão na eliminação do Palmeiras na Copa do Brasil,Equipe acumula seu terceiro fracasso seguido em disputas de pênaltis. Alexandre Oliveira acredita que alguns jogadores não renderam o esperado
Redação: comentaristas analisam o erro de Diego na cobrança de pênalti que irritou a torcida,Capitão foi o primeiro a desperdiçar a cobrança contra o Athletico-PR ao chutar no meio do gol
Flamengo contrata talento colombiano do futsal como aposta para categorias de base no campo,"Richard Ríos, de 19 anos, foi identificado como joia a ser lapidada e aprovado após quase dois meses de treinos no Sub-20 no Ninho do Urubu. É o segundo representante do país na categoria"
"Sem jogar desde 2017, Luis Fabiano visita o CT do São Paulo ",Atacante sofre de dores no joelho direito e tenta retornar para encerrar a carreira na Ponte Preta
"Santos é novamente decisivo, e Athletico soma seis vitórias seguidas em disputas de pênaltis","Contra o Flamengo, goleiro pega cobranças de Diego e Everton Ribeiro e volta a brilhar em decisões por pênaltis com o Furacão. Rubro-Negro ganhou as últimas seis disputas que teve"
"Marcou nove, perdeu cinco: veja em detalhes todas as cobranças de pênalti de Diego no Flamengo","Meia vê aproveitamento cair drasticamente em 2019, quando converteu apenas uma das quatro vezes que foi à marca da cal. Desde 2016, meia acertou 64,3% das cobranças"
Jornal diz que Barça é o único que negocia com o PSG por Neymar e cita otimismo de entorno do astro,"Segundo o ""Le Parisien"", apesar de rumores, retorno ao clube catalão ""é unica opção realista hoje"", e estafe do craque estaria animado para resolver sua situação em ""duas a três semanas"""
"Recuperado de lesão, Castan se coloca à disposição do Vasco para o clássico",Zagueiro foi titular no jogo-treino contra o Boavista e garante estar fisicamente bem para enfrentar o Fluminense
Everson diz que eliminação do Palmeiras não facilita caminho do Santos no Brasileirão,Goleiro deixa Vanderlei no banco e admite surpresa com rápida titularidade no Peixe
O momento do VAR: primeiro passo para melhorar é reconhecer que não está bom,"O árbitro de vídeo, que veio pra resolver os problemas, está criando alguns que não existiam antes dele. A filosofia de mínima interferência e máximo benefício já não é levada em conta"
Sturridge é suspenso e multado por repassar informação para aposta de irmão em transferência,Atacante liberado pelo Liverpool ao fim da temporada e com passagens pela seleção inglesa é punido por dar dica a parente em janeiro de 2018 sobre futura mudança de clube
No cheirinho..., &lt; Veja todos os posts 
"Com quarta semifinal seguida com o Cruzeiro, Mano vira o 2º técnico com mais semis na Copa do Brasil","Na carreira, treinador cruzeirense chega à sétima semifinal de Copa do Brasil, sendo quatro pela Raposa; Luiz Felipe Scolari, eliminado com o Palmeiras, é quem mais chegou: oito"
"Deyverson mal, Borja no banco e falso 9: eliminação expõe má fase do ataque do Palmeiras",Felipão não tem utilizado as outras duas opções de centroavante do elenco palmeirense
As finanças do Botafogo em 2018: futebol em baixa interrompe recuperação e estrangula o clube,"No primeiro ano de Nelson Mufarrej, sem jogar a Libertadores, os cariocas perderam receitas e regrediram várias casas em um lento processo de reestruturação que havia começado em 2015"
"Árbitro de Inter x Palmeiras relata em súmula ofensas de dirigentes colorados: ""Safado""",Rafael Traci cita presidente Marcelo Medeiros e vice de futebol Roberto Melo após o fim do jogo no Beira-Rio
"Grêmio mostra DNA copeiro, cresce em mata-mata e vira maior semifinalista da Copa do Brasil","Mesmo sem melhor momento, Tricolor chega em sua 14ª semifinal na competição "
"Análise: Cruzeiro avança ao melhor ""estilo Mano"", reforça o caixa e mantém sonho do hepta","Como em outros mata-matas, Raposa sofre com inoperância ofensiva e se classifica no limite"
"Só no sintético? Athletico comemora vaga no Maracanã do Flamengo, e jogadores desabafam","Tiago Nunes diz que é ""muleta"" falar que o Athletico é beneficiado pela grama e vai direto ao ponto: ""Para ser campeão da Copa do Brasil, precisa passar de fase"", completa"
"Análise: Inter vive maior vitória da ""era Odair"" e finca o nome pelo título da Copa do Brasil",Colorado devolve 1 a 0 do jogo da ida contra o Palmeiras com uma atuação de superioridade e garante classificação à semifinal nos pênaltis
"Após eliminação do Flamengo, Diego explica pênalti fraco e diz: ""Não foi cavadinha""","Camisa 10 lamenta derrota nas penalidades diante do Athletico-PR e fala de sua cobrança: ""É uma batalha entre o goleiro e o batedor"""
"Moisés é amparado após pênalti perdido no Palmeiras; Willian diz: ""Temos mais duas competições""","Desolado, camisa 10 do Verdão recebe apoio após eliminação na Copa do Brasil"
"André comemora classificação do Grêmio e brinca com meme do Bahia: ""Faz a TED, CBF"" ","Torcedor havia cunhado frase em vídeo de classificação baiana nas oitavas de final, contra o São Paulo"
"Odair entra em êxtase, pega bandeira e canta junto com torcida após classificação do Inter",Técnico colorado valoriza desempenho e entende que time já merecia passar pelo Palmeiras durante o tempo normal
"Felipão minimiza quarta eliminação do Palmeiras sob seu comando: ""Ninguém morreu""",Técnico elogia atuação do Internacional sobretudo no primeiro tempo da partida
Jesus lamenta perda de cobradores por lesão e elogia atuação do Flamengo durante os 90 minutos,"Técnico revela que Bruno Henrique, Arrascaeta e Rafinha estariam na lista inicial das penalidades"
"Com dor na coxa, Arrascaeta deixa jogo com o Athletico-PR e já preocupa para duelo com Emelec",Uruguaio deixa o campo logo no começo do confronto pela Copa do Brasil e fará tratamento intensivo 
River Plate assina contrato com 15 jogadoras e apresenta seu primeiro time feminino profissional,Clube argentino segue determinação da AFA para profissionalizar o futebol feminino do país
Brasil define convocadas da ginástica artística feminina para os Jogos de Lima,"Com nomes conhecidos como Jade Barbosa e Flávia Saraiva, equipe composta por cinco atletas já embarca neste sábado para a capital do Peru para finalizar a sua preparação"
Vasco vence o Paysandu e fica a um empate da vaga para as quartas do Brasileiro Feminino Sub-18,"Depois de ficar duas vezes em desvantagem no placar, time consegue a vitória por 4 a 2, nesta quarta-feira, em Belém"
"Celtic, Bate Borisov e Ferencváros avançam na fase classificatória da Champions",Segunda etapa do torneio preliminar já tem todos os confrontos definidos
Corinthians deve assinar novo contrato com Danilo Avelar na quinta-feira,"Lateral-esquerdo será comprado pelo Corinthians por cerca de R$ 6,5 milhões"
"Ex-São Paulo e Arsenal, Denílson treina no CT do Corinthians e aguarda propostas",Jogador tem frequentado o laboratório de biomecânica do Timão há três semanas
Estudo de Campo: Samy Dana fala sobre cartões vermelhos no Campeonato Brasileiro desde 2014,Levantamento mostra diminuição em expulsões na temporada 2019 e apresenta times que mais perderam pontos quando seus jogadores levaram vermelho 
"Sem Romário e Zagallo, ex-jogadores comemoram os 25 anos da conquista do tetra","Em recuperação de cirurgia, ex-coordenador-técnico de 87 anos não comparece ao evento em hotel de Ipanema. Atacante é desfalque novamente, depois de faltar à festa organizada pela CBF"
"LoL: patch 9.14 traz ranqueada do TFT, mudança em 35 campeões e skins com tema “Demacia Vice”","Com uma semana de ""atraso"", atualização 9.14 é extensa e separada em sete categorias; Teamfight Tactics recebe página exclusiva de Notas de Atualização"
"Ainda internado, Biro Biro, do Botafogo, agradece apoio: ""Voltar mais forte do que nunca""",Jogador posta mensagem de agradecimento a torcedores e pessoas que lhe enviaram mensagens de apoio desde que passou mal durante treinamento do Alvinegro
Santos lembra música da torcida e provoca Corinthians em rede social,Peixe entra na brincadeira do Dia Mundial do Emoji e posta canção de santistas que lembra pedaladas de Robinho em 2002 e passagem de rival pela segunda divisão
Reservas do São Paulo vencem o jogo-treino contra o Votuporanguense no CT,"Vitor Bueno e Diego marcam para o Tricolor; na segunda-feira, time enfrenta a Chapecoense pelo Brasileirão"
"Filipe Luís terá reunião com o Atlético de Madrid, e Flamengo segue à espera de resposta ","Lateral não tomará decisão antes de encontro com espanhóis, que deve acontecer nesta quinta. Rubro-Negro debate contrato, é compreensivo aos argumentos e aguarda definição "
Odair revive decisão contra Palmeiras com missão de firmar candidatura a 1º título pelo Inter,"Dois anos após assumir como interino, treinador reencontra Verdão na Copa do Brasil e busca desfecho diferente, com vaga na semifinal nesta quarta-feira"
"Manchester United quer R$ 844 milhões para vender Pogba ao Real Madrid, diz jornal ","Depois de pedir por uma mudança de ares, jogador foi capitão do time na primeira partida de pré temporada e segue sendo principal alvo de Zidane na reformulação do gigante espanhol"
"Neymar aparece sorridente ao lado de Mbappé no treino do Paris Saint-Germain: ""Parceria""","Brasileiro se reapresentou nesta segunda-feira, já treina com companheiros e deve viajar com o elenco para turnê de pré temporada na China"
Cruzeiro vence o Santos fora de casa e chega a oito pontos no Brasileirão Sub-20,"Time de Belo Horizonte fez 1 a 0 no Peixe, no estádio Ulrico Mursa"
Marta é eleita craque da semana no Campeonato Americano Feminino,"Mesmo com derrota do Orlando Pride no último domingo, camisa 10 se destaca com golaço e participação em outros dois gols. Veja os lances"
'Favoritômetro' da Copa do Brasil: Quem se classifica hoje? Veja os palpites no Seleção SporTV,Comentaristas avaliam a probabilidade de cada equipe avanças às semifinais da competição na rodada desta quarta-feira
Cuéllar sem moral e dúvidas nas laterais: quem joga de titular no Flamengo contra o Athletico-PR?,Comentaristas do Seleção SporTV fazem suas apostas para quem entra em campo como titular para as quartas de final da Copa do Brasil
"Fernando Henrique se despede do Ceará nas redes sociais: ""Sempre vesti e vestirei essa camisa""",Arqueiro de 35 anos rescindiu contrato em comum acordo com o clube e deve acertar com o CRB
"Vasco x Flamengo será disputado no Mané Garrincha, em Brasília","Mandante da partida, Cruz-Maltino define palco do clássico. Este é o segundo e último jogo vendido pelo clube na competição"
"Sport entra com ação na Fifa contra clube croata, mas corre risco de perder certificado de formador","Rubro-negro cobra NK Rudeš pela contratação de Wallace e Carlos Henrique, mas time do leste europeu alega que pernambucanos usaram documentação sigilosa de forma ilegal; representante jurídico do Leão nega"
"Sornoza corneta atuação de Carille como zagueiro, elogia time do Corinthians e promete evolução",Equatoriano voltou ao time titular diante do CSA e será mantido contra o Flamengo
"Para jornalista, negociação envolvendo Neymar está mal explicada: ""É um processo complexo""",Alexandre Lozetti afirma que informação de que o atacante estaria se oferecendo para ao menos cinco clubes está 
"Em manhã de zagueiro, Carille esboça Corinthians e deve voltar a repetir time após 14 jogos",Treinador deve escalar a equipe com os mesmos 11 que iniciaram contra o CSA
"Com Zé Roberto no comando, São Paulo e Barueri confirmam parceria em time de vôlei ","Técnico multicampeão pela seleção, que já era o treinador da equipe, estará à frente do novo projeto junto ao Tricolor no feminino"
Homem é preso suspeito de abusar de adolescente durante jogo do Coritiba ,"Torcedora estava nas arquibancadas do Couto Pereira, quando foi alertada por outras torcedoras. Ele está preso pelo crime de importunação sexual e sem direito a fiança"
"Rodrigo Nestor, Fabinho e mais: São Paulo terá garotos de Cotia em jogo-treino nesta quarta","Além da dupla da base, outros jogadores do sub-20 poderão ser observados por Cuca em duelo com a Votuporanguense, nesta tarde, no CT da Barra Funda. Ideia é usar reservas e meninos"
"Tratativa com Shakhtar Donetsk avança, e Fluminense tenta empréstimo de Wellington Nem",Tricolor tenta liberação para acertar com atacante até 31 de dezembro
"Proposta do Barcelona por Neymar envolve Coutinho e Rakitic, mas não agrada PSG, diz jornal","Segundo ""L'Équipe"", catalães ofereceram em negociação o meia brasileiro e o volante croata, junto a uma quantia próxima a R$ 169 milhões. Franceses, porém, estariam insatisfeitos"
Inter x Palmeiras: tudo o que você precisa saber sobre o jogo de volta das quartas da Copa do Brasil,"Veja escalações, desfalques, arbitragem e transmissão do jogo desta quarta, no Beira-Rio"
"Copa América põe Daniel Alves na mira do Manchester City, que pode esbarrar em limite de estrangeiros","Desempenho do lateral-direito o colocou na mira de Guardiola, mas contratação dependeria da saída de Danilo"
Atlético-MG x Cruzeiro: rua no entorno do Independência amanhece com pichações e milho no chão,Imagens de câmeras de segurança serão analisadas para identificação de autores; limpeza está em andamento
Biro Biro faz novos exames nesta quarta e ainda pode passar por segunda intervenção,"Jogador do Botafogo tinha dois laudos recentes que o liberavam a atuar e agora vai fazer mais uma investigação, que pode determinar outra intervenção com cateter após a ablação de 2018"
"Com aproveitamento de quase 80%, Santos lideraria oito dos 13 Brasileirões desde 2006","Peixe está na segunda colocação, atrás do Palmeiras, que tem campanha quase perfeita"
Atlético-MG x Cruzeiro: tudo o que você precisa saber sobre o jogo de volta das quartas da Copa do Brasil,"Veja escalações, desfalques, pendurados, arbitragem e transmissão da partida desta quarta-feira"
"Wilson sai lesionado, e Muralha estreia na Série B pelo Coritiba diante do São Bento",Goleiro titular não volta do intervalo com dores na coxa esquerda. Muralha só tinha atuado pelo Coxa no Campeonato Paranaense
"Uendel alerta para cera do Palmeiras e pede Inter sem ""medo"" para buscar vaga na semi","Após derrota por 1 a 0 na ida, lateral cita a experiência do Verdão antes da partida da volta, nesta quarta-feira, às 21h30, no Beira-Rio, pelas quartas de final da Copa do Brasil"
"Janela GE: PSG faz jogo duro por Neymar, De Ligt chega à Juventus e... Modric no Milan?","Veja o resumo desta terça-feira, mais um dia de janela aberta no futebol europeu"
"Carli relata tensão de jogadores do Botafogo em atendimento a Biro Biro: ""Imagine o desespero""","Em declaração a jornal ""Olé"", zagueiro argentino conta detalhes do atendimento médico ao atacante e fala sobre visita em hospital: ""Pude vê-lo um pouquinho e dei a mão"""
"Tribunal cancela audiência prévia de Rodolfo, do Fluminense, que é suspenso preventivamente","Com nova defesa, goleiro cancela audiência preliminar na Conmebol e pede para receber documentos e relatório referentes ao flagra por doping. Atleta é suspenso preventivamente"
"Além do Barcelona, Neymar se ofereceu ao Real, Juventus, Bayern e Manchester United, diz jornal","""Mundo Deportivo"" publica a ""a lista de Ney"" e repercute declarações do técnico do PSG, Thomas Tuchel, que confirmou desejo do brasileiro de deixar equipe francesa"
"Em seu arraiá, Firmino canta com Jonas Esticado e recebe o amigo Philippe Coutinho ",Atacante do Liverpool fecha casa de shows em AL e convida astros do futebol e da música
"Acusado de exploração sexual infantil e obscenidade, ex-UFC Abel Trujillo é preso nos EUA",Peso-leve americano está sob custódio no Colorado e pode pegar de 12 a 18 meses de prisão
"Tudo às claras: Flamengo acena readequação salarial, e Cuéllar mantém paciência na janela","Reunião após a Copa América encerra telefone sem fio, mas futuro do volante depende de propostas do exterior. Clube aceita aumento e escuta que ofertas serão apresentadas "
"Clubes chegam a acordo, e Chape devolve Marcos Vinicius ao Botafogo",Catarinenses irão pagar parte dos salários do meia até o final do ano
Tuchel diz que foi avisado antes da Copa América sobre desejo de Neymar de sair do PSG,"Técnico do Paris Saint-Germian fala com jornalistas após amistoso e diz que sabia da vontade do brasileiro desde o fim da temporada. No entanto, afirma que conta com ele"
"Vice do Fluminense, Celso Barros é internado para tratar de pneumonia: ""Estou bem"" ",Dirigente tricolor faz questão de falar com reportagem para esclarecer estado de saúde
Biro Biro teve uma síncope e foi reanimado no vestiário em treino do Botafogo,"Levado a hospital para exames, jogador chegou acordado e conversando com médicos. Há um ano, ele passou por procedimento para corrigir arritmia e foi liberado para atuar"
"CSA diz que comentário de Müller sobre o clube foi preconceituoso, e ex-jogador pede perdão","Críticas feitas pelo comentarista deixam diretoria e torcida furiosas em Alagoas. Após nota de repúdio, ele diz que foi mal interpretado: ""Eu não quis dizer medíocre de forma pejorativa"""
"Juventus faz suspense, mas mostra chegada de De Ligt a Turim e confirma negócio","Zagueiro do Ajax fará exames médicos na manhã de quarta antes de assinar com a Velha Senhora. Imprensa fala em €75 milhões, o que faria dele o 3º defensor mais caro da história"
"Jogadora do Sport faz desabafo sobre falta de estrutura do futebol feminino: ""É humilhante""","Sofia Sena relata condições do clube, detalha falta de apoio e reclama da logística da CBF para as viagens das equipes"
"Com Salgadinho, Rodriguinho e Naldo Benny, elenco do Corinthians faz churrasco no CT",Jogadores do Timão aproveitam semana cheia para promover uma confraternização
"De Rossi vai defender o Boca Juniors até janeiro, diz jornal","Volante italiano teria atendido a pedidos do ex-companheiro Burdisso, diretor esportivo do clube argentino"
Gabigol esteve próximo do Corinthians? Checamos a declaração de Andrés Sanchez,Assunto ganhou destaque após o presidente do Corinthians apontar negociação
"Diet, light ou zero? Entenda as diferenças entre os alimentos e descubra para que servem","Para que cada um é indicado? Qual é a melhor opção para a sua alimentação? Nutricionistas afirmam que o segredo na verdade é ""descascar mais e desembalar menos"""
Raí diz não trocar o São Paulo por nada e rebate presidente do Corinthians,"""Ele tem coisas mais graves para cuidar"", afirmou o diretor executivo do Tricolor; Andrés Sanchez havia dito que dirigente estava se oferecendo para a CBF"
"Com bandeiraço da torcida e treino fechado, Cruzeiro adota mistério antes de decisão","Técnico Mano Menezes fecha completamente a atividade na Toca da Raposa antes de segundo jogo das quartas de final da Copa do Brasil, no Independência, contra o Atlético-MG"
"Após sete anos de Turquia, Taffarel deixa Galatasaray e vai ficar exclusivo na Seleção","Campeão do mundo em 1994, preparador de goleiros de 53 anos vai morar novamente em Porto Alegre e se juntar ao selecionado brasileira apenas em convocações"
"Amparado por companheiros, Biro Biro deixa treino do Botafogo desacordado","Treino do Alvinegro desta terça-feira é encerrado após jogador se sentir mal em campo; médicos do clube o atendem, atleta acorda e é encaminhado para hospital"
São Paulo vence Botafogo e mantém ponta isolada no Grupo C do Brasileirão Feminino Sub-18,"Ana e Rafael fazem os gols tricolores, ambos marcados no segundo tempo; goleira alvinegra Isabela, que já falhara no empate com a Ponte Preta, leva frango"
"Gustavo Villani comenta situação de Cuéllar no Flamengo: ""Está entrando em um ciclo negativo""",Seleção SporTV discute se volante está perdendo espaço no time de Jorge Jesus
60 gols em 60 segundos: assista aos lances do artilheiro Dudu com a camisa do Palmeiras,"Maior goleador do Verdão no século, atacante tem contrato com o clube até o fim de 2023"
Seedorf é demitido da Seleção de Camarões depois de campanha ruim na Copa Africana de Nações,Leões foram eliminados nas oitavas de final do torneio continental. Holandês esteve a frente da equipe em 10 oportunidades e soma apenas três vitórias
Nenê se encaixa no Fluminense? Comentaristas avaliam possibilidades de Fernando Diniz,"Júnior, Paulo Nunes e Gustavo Villani debatem como meia pode ser melhor aproveitado no time titular tricolor: ""De repente, vai sobrar para o João Pedro"""
"Willian, ex-Corinthians, visita o Parque São Jorge: ""Grandes lembranças""","Jogador do Chelsea, da Inglaterra, passou quase uma década no Corinthians"
"Neymar viaja com Paris Saint-Germain em turnê de pré temporada, diz jornal","Craque brasileiro deve ir com o grupo para a China, onde gigante francês enfrenta Internazionale e Sidney FC"
"Além da mitada tripla do Flamengo, Fortaleza crava trio na seleção da rodada #10 do Cartola","Arrascaeta, Gabigol e Bruno Henrique são os maiores pontuadores. Representantes do Tricolor do Pici no supertime da jornada são Felipe Alves, Carlinhos e Wellington Paulista"
CBF confirma amistosos das seleções sub-15 e sub-17 em São Januário com doações por ingressos,"Torcedores poderão trocar alimentos, cobertores e agasalhos por ingressos para as quatro partidas contra o Paraguai, que serão disputadas nos dias 23 e 26"
Júnior e Paulo Nunes relembram geração do Flamengo de 1992 e elogiam novo momento do clube,"Campeões brasileiros, comentaristas citam dificuldades e alegrias que viveram na Gávea e valorizam mudanças da gestão Bandeira de Mello: ""Tem que ser copiado"""
Vasco chega a acordo com funcionários para parcelar dívida de 2017,"Clube deve dezembro, 13º e férias daquele ano e vai começar a pagar de forma parcelada a partir da folha de agosto"
"Pet brinca com fala de Eric Faria sobre gol do Flamengo e posta: ""Calcularia até velocidade do vento""",Sérvio publica mensagem em tom de bom humor no Instagram para garantir que o gol que deu o título do Campeonato Carioca de 2001 aconteceria de qualquer jeito
"Casagrande critica organização do futebol feminino após problema com o Santos: ""Absurdo""",Veja o que disse o comentarista no Globo Esporte SP desta terça-feira
FIFA 20: EA Sports anuncia parceria com Liverpool em resposta à Konami,"Produtora se torna parceira de games oficial do atual campeão da Champions League, tirando Reds do concorrente eFootball PES 2020"
"As finanças do Internacional em 2018: com erros e acertos, clube continua a arriscar longo prazo","Marcelo Medeiros reconduziu os colorados à primeira divisão e melhorou perfil de curto prazo do endividamento, mas ainda não conseguiu ajustar finanças para garantir a longevidade"
Palmeiras e Flamengo concentram quase um quarto das receitas dos maiores clubes brasileiros,"Segundo estudo, paulistas e cariocas somam R$ 1,19 billhão em arrecadação em 2018 e se descolam de rivais no investimento em atletas"
CBF fala em erro e altera árbitros do VAR para Flamengo x Athletico,"Entidade publicou mesmos árbitros do primeiro e polêmico jogo. Presidente da comissão de arbitragem diz que houve um ""control c control v"" e que erro foi corrigido com novos nomes"
"Aydano resume Neymar após nova polêmica: ""Coadjuvante da própria carreira, o protagonista é o pai""",Redação Sportv comenta analogia feita pelo diário francês L' Equipe que envolve o empresário e um seriado cômico local
"Jornalista critica falta de informação de Ganso, do Fluminense, sobre cartão: ""Eu acho grave""","Ganso levou amarelo após discussão com o goleiro Diogo Silva, do Ceará, e acabou suspenso do clássico contra o Vasco, marcado para sábado, às 11h, em São Januário"
Capítulo final: dirigentes do Flamengo viajam à Espanha para reunião definitiva com Filipe Luís,"Marcos Braz e Bruno Spindel terão encontro em Madri para, enfim, receberem resposta do lateral a tempo de inscrevê-lo na Libertadores. Proposta foi apresentada pela dupla em maio"
"eFootball PES 2020 ""tira"" Juventus do FIFA 20 com parceria exclusiva","Konami fecha acordo com Velha Senhora para ter escudo, uniformes e estádio do clube de forma exclusiva. Jogadores, como Cristiano Ronaldo, ainda estarão no simulador de futebol da EA Sports"
"Marinho pede regularidade ao Santos no Brasileirão e admite ansiedade pelo primeiro gol: ""Que saia logo""",Atacante chegou em maio e ainda não marcou com a camisa do Peixe
"Conmebol confirma calendário de 2020 com Libertadores, Sul-Americana e Copa América","Programação repete fórmula deste ano, sem data confirmada ainda para próxima Recopa"
"Emily, treinadora do Santos, desabafa e mostra jogadoras dormindo no saguão de hotel em Manaus","""Essa é a organização do nosso futebol para mulheres no Brasil"", lamenta a técnica"
"Abre Aspas #2: Jardel agora usa a cabeça para tentar fugir de uma ""vida desgraçada"" ","Ídolo do Grêmio fala das lembranças dos tempos de glórias, da depressão, das drogas, da cassação política e de uma frustração um tanto inusitada: não ser cunhado de Cristiano Ronaldo"
Conmebol define arbitragem para os jogos dos clubes brasileiros na Sul-Americana,Botafogo x Atlético-MG terá Raphael Claus como árbitro e Anderson Daronco no VAR
Conmebol anuncia escala de arbitragem para jogos de ida das oitavas da Copa Libertadores,Nenhum brasileiro está nos quartetos de campo ou nos quintetos do VAR
Análise: Ceará suporta bem em campo frustração com VAR e traz ponto valioso,Vovô se desgastou com investidas do adversário e contou com brilho de Diogo Silva para evitar gols. E soube segurar o empate após gol anulado de Mateus Gonçalves 
"Sem tomar gol há 1.160 minutos, dupla de zaga é aposta do Palmeiras para classificação","Se não for vazado, Palmeiras elimina Inter e avança à semifinal da Copa do Brasil"
Como Fagner ajuda Corinthians a melhorar desempenho e afeta até posicionamento de Pedrinho,Lateral foi eleito o craque do jogo contra o CSA e é desafogo para o Timão no ataque
"BAP elogia Abel e aponta poder do ""Conselhinho"" em futebol do Flamengo: ""Tem minhas digitais em tudo""","Vice de relações externas diz que departamento profissional tem autonomia para decisões do dia a dia, fala em ""contribuição importante"" do ex-treinador e analisa casos Cuéllar e Filipe Luís"
André vive jejum de 500 minutos e (mais um) momento de baixa com decisão à vista,Centroavante deve ser titular no segundo jogo das quartas de final da Copa do Brasil contra o Bahia. Mas retrospecto está longe de ser o ideal para sua função
"As finanças do Atlético-MG em 2018: austera, a direção ainda não encontrou o ponto de equilíbrio","Sérgio Sette Câmara tem sofrido pessoalmente com seu plano de corte de despesas. Como as receitas também caíram, um legado problemático de duas décadas ficou ainda pior"
"Lembra dele? ""Drogbinha"" até na Coreia do Sul, Diego Maurício fala com carinho do Flamengo","Adaptado ao futebol coreano, atacante está há três anos no país, é titular do Busan IPark, mas não descarta voltar ao Brasil"
Jornal: PSG recusa oferta do Barcelona por Neymar de € 40 milhões mais Coutinho e Dembélé,Diário de Madri afirma que presidente do Paris Saint-Germain quer mais dinheiro na negociação
"Tiago Volpi admite influência, mas diz ser ""injusto"" culpar iluminação por gol sofrido pelo São Paulo","Novo sistema de luz do Morumbi estreou em clássico contra o Palmeiras; Muricy defende goleiro no ""Bem, Amigos!"""
AFA pede retirada de vermelho e tenta evitar suspensão de Messi na Argentina pelas eliminatórias,"Segundo jornal ""La Nación"", entidade enviou pedido de impugnação de cartão tomado pelo camisa 10 diante do Chile, na decisão do terceiro lugar da Copa América"
Conselho do Grêmio aprova Loivo e Pedro Geromel para a calçada da fama na Arena,"Escolha foi realizada na noite desta segunda-feira, em sessão extraordinária do Conselho Deliberativo"
Atuações do Fluminense: Pedro e Ganso se destacam em dia de time abaixo da média contra Ceará,"Centroavante e meia foram melhores em campo em atuação decepcionante da equipe de Fernando Diniz. Agenor, Nino e Yuri são destaques negativos. Veja as notas dos jogadores"
Análises sobre as finanças dos principais clubes do futebol brasileiro em 2018,Linkamos aqui todos os textos sobre a situação financeira das principais agremiações do país
"Andrés diz que Gabigol, do Flamengo, estava apalavrado com Corinthians no começo do ano",Atacante de 22 anos está emprestado ao Rubro-Negro até o fim de 2019
"Ganso leva cartão amarelo, fica suspenso em Vasco x Fluminense e se surpreende: ""Nem sabia""","Meia levou terceiro cartão amarelo após bate-boca com goleiro adversário. Camisa 10 está fora do clássico contra o Vasco, no próximo sábado, pela 11ª rodada do Brasileirão"
Santos não libera Kaio Jorge para seleção brasileira sub-17,"Sendo assim, Menino da Vila estará à disposição de Sampaoli contra o Botafogo, no domingo"
"""Acostumado"" a jogar decisões, Grêmio chega a Salvador confiante em classificação","Matheus Henrique cita experiência do grupo de jogadores para partida desta quarta, contra o Bahia, pela Copa do Brasil"
"Ídolo do São Paulo, Aloísio Chulapa brinca com aplicativo que envelhece: ""Quero ficar assim""",Chula também agita a torcida de Mogi Guaçu em pelada com astros do Tricolor
"Já afastado no Cruzeiro, Itair Machado será julgado pelo Pleno do STJD nesta quinta-feira","Vice-de futebol do Cruzeiro já não desempenha funções no clube por determinação da Justiça Comum de Minas Gerais; agora, poderá receber 90 dias de punição do STJD"
Presidente do Fla-PI se diverte com erro em jornal e barra acerto com Diego Costa: “Nem em sonho”,"Everaldo Cunha, mandatário do rubro-negro piauiense, comenta engano do jornal Marca, da Espanha, que coloca atacante na rota do clube errado. Sonho dura poucos minutos"
Espanhóis passam de 1 bilhão de euros em reforços e liga é a que mais gasta na janela,"Valor total investido nos primeiros 15 dias é de aproximadamente de € 3,2 bi em 420 transferências. Campeonato Inglês vem em segundo, com € 694 milhões"
"Torcida esgota setores do Beira-Rio, e Inter espera 40 mil contra o Palmeiras","Até o início da manhã de terça-feira, cerca 30 mil torcedores haviam garantido presença na partida desta quarta, às 21h30, pelo jogo da volta das quartas de final da Copa do Brasil"
"Campeão da Europa e da América, Firmino defende estilo: ""Nunca fui de ficar esperando a bola chegar""","Depois do título pelo Liverpool, atacante terminou Copa América com dois gols e três assistências. Para ele, Tite soube fazer ajustes para a conquista dentro de casa"
"Com Sampaoli e sem Rafinha, Seleção SporTV monta time ideal de Flamengo, Palmeiras e Santos","Verdão e Rubro-Negro contam com quatro jogadores, enquanto o Santos tem três"
Corinthians é o único time da Série A do Brasileirão que não teve pênalti a favor em 2019,"Última infração marcada para o Timão foi em outubro de 2018, na final da Copa do Brasil"
Marta chega a quatro gols em três jogos após a Copa pelo Orlando Pride,"Penúltimo colocado na NWSL, time da camisa 10 terá de volta a campeã mundial Alex Morgan na próxima rodada. Veja o gol de fora da área da brasileira no jogo deste domingo"
"Arrascaeta comemora sequência com Jorge Jesus no Flamengo: ""Ele me passou muita confiança""","Meia concede entrevista exclusiva ao Seleção SporTV um dia depois de marcar primeiro hat-trick da carreira em goleada sobre o Goiás, pela décima rodada do Brasileirão"
"Em discussão sobre Flamengo, Eric Faria cita gol de falta de 2001, e Petkovic diz: ""Aí pegou pesado""","""Se o Helton tivesse 3 centímetros a mais a tua falta não tinha entrado, Pet"", diz jornalista, referindo-se ao gol da final do Campeonato Carioca de 2001"
Ramires se diz 95% pronto para estrear e revela peso de Felipão na escolha pelo Palmeiras,"Apresentado na Academia de Futebol, volante veste a camisa 18 do Verdão"
